LAUS Code,State FIPS Code,Area FIPS Code,Selected Area and Division,Year,Month,Unemployment Rate
DV0636084000000,06,36084,"Oakland-Hayward-Berkeley, CA Met Div",1997,12,4.1
DV0641884000000,06,41884,"San Francisco-Redwood City-South San Francisco, CA Met Div",1997,12,3.3
DV0642034000000,06,42034,"San Rafael, CA Met Div",1997,12,2.6
MT1147900000000,11,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1997,12,3.5
DV2443524000000,24,43524,"Silver Spring-Frederick-Rockville, MD Met Div",1997,12,2.7
DV1147894000000,11,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",1997,12,3.7
MT1233100000000,12,33100,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1997,12,5.6
DV1222744000000,12,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Met Div",1997,12,4.9
DV1233124000000,12,33124,"Miami-Miami Beach-Kendall, FL Met Div",1997,12,5.9
DV1248424000000,12,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Met Div",1997,12,6.1
MT1716980000000,17,16980,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1997,12,4.9
DV1716974000000,17,16974,"Chicago-Naperville-Arlington Heights, IL Met Div",1997,12,5.2
DV1720994000000,17,20994,"Elgin, IL Met Div",1997,12,4.0
DV1823844000000,18,23844,"Gary, IN Met Div",1997,12,4.1
DV1729404000000,17,29404,"Lake County-Kenosha County, IL-WI Met Div",1997,12,3.1
MT2571650000000,25,71650,"Boston-Cambridge-Nashua, MA-NH Met NECTA",1997,12,3.2
DV2571654000000,25,71654,"Boston-Cambridge-Newton, MA NECTA Div",1997,12,3.0
DV2572104000000,25,72104,"Brockton-Bridgewater-Easton, MA NECTA Div",1997,12,4.0
DV2573104000000,25,73104,"Framingham, MA NECTA Div",1997,12,2.6
DV2573604000000,25,73604,"Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Div",1997,12,4.0
DV2574204000000,25,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Div",1997,12,5.7
DV2574804000000,25,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Div",1997,12,3.5
DV2574854000000,25,74854,"Lynn-Saugus-Marblehead, MA NECTA Div",1997,12,3.4
DV3375404000000,33,75404,"Nashua, NH-MA NECTA Div",1997,12,3.0
DV2576524000000,25,76524,"Peabody-Salem-Beverly, MA NECTA Div",1997,12,2.9
DV2578254000000,25,78254,"Taunton-Middleborough-Norton, MA NECTA Div",1997,12,4.3
MT2619820000000,26,19820,"Detroit-Warren-Dearborn, MI MSA",1997,12,4.0
DV2619804000000,26,19804,"Detroit-Dearborn-Livonia, MI Met Div",1997,12,4.8
DV2647664000000,26,47664,"Warren-Troy-Farmington Hills, MI Met Div",1997,12,3.3
MT3635620000000,36,35620,"New York-Newark-Jersey City, NY-NJ-PA MSA",1997,12,6.0
DV3620524000000,36,20524,"Dutchess County-Putnam County, NY Met Div",1997,12,3.4
DV3635004000000,36,35004,"Nassau County-Suffolk County, NY Met Div",1997,12,3.7
DV3635614000000,36,35614,"New York-Jersey City-White Plains, NY-NJ Met Div",1997,12,6.8
DV3435084000000,34,35084,"Newark, NJ-PA Met Div",1997,12,4.5
MT4237980000000,42,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1997,12,4.4
DV3415804000000,34,15804,"Camden, NJ Met Div",1997,12,4.5
DV4233874000000,42,33874,"Montgomery County-Bucks County-Chester County, PA Met Div",1997,12,3.4
DV4237964000000,42,37964,"Philadelphia, PA Met Div",1997,12,5.7
DV1048864000000,10,48864,"Wilmington, DE-MD-NJ Met Div",1997,12,4.1
MT4819100000000,48,19100,"Dallas-Fort Worth-Arlington, TX MSA",1997,12,3.4
DV4819124000000,48,19124,"Dallas-Plano-Irving, TX Met Div",1997,12,3.4
DV4823104000000,48,23104,"Fort Worth-Arlington, TX Met Div",1997,12,3.4
MT5342660000000,53,42660,"Seattle-Tacoma-Bellevue, WA MSA",1997,12,3.4
DV5342644000000,53,42644,"Seattle-Bellevue-Everett, WA Met Div",1997,12,3.1
DV5345104000000,53,45104,"Tacoma-Lakewood, WA Met Div",1997,12,4.4
MT0631080000000,06,31080,"Los Angeles-Long Beach-Anaheim, CA MSA",1998,01,5.5
DV0611244000000,06,11244,"Anaheim-Santa Ana-Irvine, CA Met Div",1998,01,3.0
DV0631084000000,06,31084,"Los Angeles-Long Beach-Glendale, CA Met Div",1998,01,6.4
MT0641860000000,06,41860,"San Francisco-Oakland-Hayward, CA MSA",1998,01,3.6
DV0636084000000,06,36084,"Oakland-Hayward-Berkeley, CA Met Div",1998,01,4.1
DV0641884000000,06,41884,"San Francisco-Redwood City-South San Francisco, CA Met Div",1998,01,3.2
DV0642034000000,06,42034,"San Rafael, CA Met Div",1998,01,2.6
MT1147900000000,11,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1998,01,3.4
DV2443524000000,24,43524,"Silver Spring-Frederick-Rockville, MD Met Div",1998,01,2.6
DV1147894000000,11,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",1998,01,3.7
MT1233100000000,12,33100,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1998,01,5.6
DV1222744000000,12,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Met Div",1998,01,5.0
DV1233124000000,12,33124,"Miami-Miami Beach-Kendall, FL Met Div",1998,01,5.8
DV1248424000000,12,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Met Div",1998,01,6.1
MT1716980000000,17,16980,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1998,01,4.9
DV1716974000000,17,16974,"Chicago-Naperville-Arlington Heights, IL Met Div",1998,01,5.1
DV1720994000000,17,20994,"Elgin, IL Met Div",1998,01,4.0
DV1823844000000,18,23844,"Gary, IN Met Div",1998,01,4.2
DV1729404000000,17,29404,"Lake County-Kenosha County, IL-WI Met Div",1998,01,3.2
MT2571650000000,25,71650,"Boston-Cambridge-Nashua, MA-NH Met NECTA",1998,01,3.2
DV2571654000000,25,71654,"Boston-Cambridge-Newton, MA NECTA Div",1998,01,2.9
DV2572104000000,25,72104,"Brockton-Bridgewater-Easton, MA NECTA Div",1998,01,4.0
DV2573104000000,25,73104,"Framingham, MA NECTA Div",1998,01,2.5
DV2573604000000,25,73604,"Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Div",1998,01,3.9
DV2574204000000,25,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Div",1998,01,5.5
DV2574804000000,25,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Div",1998,01,3.5
DV2574854000000,25,74854,"Lynn-Saugus-Marblehead, MA NECTA Div",1998,01,3.4
DV3375404000000,33,75404,"Nashua, NH-MA NECTA Div",1998,01,3.0
DV2576524000000,25,76524,"Peabody-Salem-Beverly, MA NECTA Div",1998,01,2.9
DV2578254000000,25,78254,"Taunton-Middleborough-Norton, MA NECTA Div",1998,01,4.1
MT2619820000000,26,19820,"Detroit-Warren-Dearborn, MI MSA",1998,01,3.9
DV2619804000000,26,19804,"Detroit-Dearborn-Livonia, MI Met Div",1998,01,4.7
DV2647664000000,26,47664,"Warren-Troy-Farmington Hills, MI Met Div",1998,01,3.3
MT3635620000000,36,35620,"New York-Newark-Jersey City, NY-NJ-PA MSA",1998,01,6.0
DV3620524000000,36,20524,"Dutchess County-Putnam County, NY Met Div",1998,01,3.4
DV3635004000000,36,35004,"Nassau County-Suffolk County, NY Met Div",1998,01,3.6
DV3635614000000,36,35614,"New York-Jersey City-White Plains, NY-NJ Met Div",1998,01,6.8
DV3435084000000,34,35084,"Newark, NJ-PA Met Div",1998,01,4.5
MT4237980000000,42,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1998,01,4.4
DV3415804000000,34,15804,"Camden, NJ Met Div",1998,01,4.6
DV4233874000000,42,33874,"Montgomery County-Bucks County-Chester County, PA Met Div",1998,01,3.3
DV4237964000000,42,37964,"Philadelphia, PA Met Div",1998,01,5.7
DV1048864000000,10,48864,"Wilmington, DE-MD-NJ Met Div",1998,01,4.3
MT4819100000000,48,19100,"Dallas-Fort Worth-Arlington, TX MSA",1998,01,3.4
DV4819124000000,48,19124,"Dallas-Plano-Irving, TX Met Div",1998,01,3.4
DV4823104000000,48,23104,"Fort Worth-Arlington, TX Met Div",1998,01,3.4
MT5342660000000,53,42660,"Seattle-Tacoma-Bellevue, WA MSA",1998,01,3.4
DV5342644000000,53,42644,"Seattle-Bellevue-Everett, WA Met Div",1998,01,3.1
DV5345104000000,53,45104,"Tacoma-Lakewood, WA Met Div",1998,01,4.4
MT0631080000000,06,31080,"Los Angeles-Long Beach-Anaheim, CA MSA",1998,02,5.5
DV0611244000000,06,11244,"Anaheim-Santa Ana-Irvine, CA Met Div",1998,02,2.9
DV0631084000000,06,31084,"Los Angeles-Long Beach-Glendale, CA Met Div",1998,02,6.4
MT0641860000000,06,41860,"San Francisco-Oakland-Hayward, CA MSA",1998,02,3.6
DV0636084000000,06,36084,"Oakland-Hayward-Berkeley, CA Met Div",1998,02,4.0
DV0641884000000,06,41884,"San Francisco-Redwood City-South San Francisco, CA Met Div",1998,02,3.2
DV0642034000000,06,42034,"San Rafael, CA Met Div",1998,02,2.5
MT1147900000000,11,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1998,02,3.4
DV2443524000000,24,43524,"Silver Spring-Frederick-Rockville, MD Met Div",1998,02,2.6
DV1147894000000,11,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",1998,02,3.6
MT1233100000000,12,33100,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1998,02,5.6
DV1222744000000,12,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Met Div",1998,02,5.0
DV1233124000000,12,33124,"Miami-Miami Beach-Kendall, FL Met Div",1998,02,5.8
DV1248424000000,12,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Met Div",1998,02,6.1
MT1716980000000,17,16980,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1998,02,4.8
DV1716974000000,17,16974,"Chicago-Naperville-Arlington Heights, IL Met Div",1998,02,5.0
DV1720994000000,17,20994,"Elgin, IL Met Div",1998,02,3.9
DV1823844000000,18,23844,"Gary, IN Met Div",1998,02,4.2
DV1729404000000,17,29404,"Lake County-Kenosha County, IL-WI Met Div",1998,02,3.2
MT2571650000000,25,71650,"Boston-Cambridge-Nashua, MA-NH Met NECTA",1998,02,3.1
DV2571654000000,25,71654,"Boston-Cambridge-Newton, MA NECTA Div",1998,02,2.9
DV2572104000000,25,72104,"Brockton-Bridgewater-Easton, MA NECTA Div",1998,02,3.9
DV2573104000000,25,73104,"Framingham, MA NECTA Div",1998,02,2.5
DV2573604000000,25,73604,"Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Div",1998,02,3.9
DV2574204000000,25,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Div",1998,02,5.5
DV2574804000000,25,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Div",1998,02,3.4
DV2574854000000,25,74854,"Lynn-Saugus-Marblehead, MA NECTA Div",1998,02,3.4
DV3375404000000,33,75404,"Nashua, NH-MA NECTA Div",1998,02,2.9
DV2576524000000,25,76524,"Peabody-Salem-Beverly, MA NECTA Div",1998,02,2.9
DV2578254000000,25,78254,"Taunton-Middleborough-Norton, MA NECTA Div",1998,02,4.1
MT2619820000000,26,19820,"Detroit-Warren-Dearborn, MI MSA",1998,02,3.8
DV2619804000000,26,19804,"Detroit-Dearborn-Livonia, MI Met Div",1998,02,4.7
DV2647664000000,26,47664,"Warren-Troy-Farmington Hills, MI Met Div",1998,02,3.3
MT3635620000000,36,35620,"New York-Newark-Jersey City, NY-NJ-PA MSA",1998,02,6.0
DV3620524000000,36,20524,"Dutchess County-Putnam County, NY Met Div",1998,02,3.3
DV3635004000000,36,35004,"Nassau County-Suffolk County, NY Met Div",1998,02,3.6
DV3635614000000,36,35614,"New York-Jersey City-White Plains, NY-NJ Met Div",1998,02,6.9
DV3435084000000,34,35084,"Newark, NJ-PA Met Div",1998,02,4.4
MT4237980000000,42,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1998,02,4.5
DV3415804000000,34,15804,"Camden, NJ Met Div",1998,02,4.6
DV4233874000000,42,33874,"Montgomery County-Bucks County-Chester County, PA Met Div",1998,02,3.3
DV4237964000000,42,37964,"Philadelphia, PA Met Div",1998,02,5.7
DV1048864000000,10,48864,"Wilmington, DE-MD-NJ Met Div",1998,02,4.4
MT4819100000000,48,19100,"Dallas-Fort Worth-Arlington, TX MSA",1998,02,3.4
DV4819124000000,48,19124,"Dallas-Plano-Irving, TX Met Div",1998,02,3.4
DV4823104000000,48,23104,"Fort Worth-Arlington, TX Met Div",1998,02,3.4
MT5342660000000,53,42660,"Seattle-Tacoma-Bellevue, WA MSA",1998,02,3.4
DV5342644000000,53,42644,"Seattle-Bellevue-Everett, WA Met Div",1998,02,3.1
DV5345104000000,53,45104,"Tacoma-Lakewood, WA Met Div",1998,02,4.3
MT0631080000000,06,31080,"Los Angeles-Long Beach-Anaheim, CA MSA",1998,03,5.6
DV0611244000000,06,11244,"Anaheim-Santa Ana-Irvine, CA Met Div",1998,03,2.9
DV0631084000000,06,31084,"Los Angeles-Long Beach-Glendale, CA Met Div",1998,03,6.4
MT0641860000000,06,41860,"San Francisco-Oakland-Hayward, CA MSA",1998,03,3.6
DV0636084000000,06,36084,"Oakland-Hayward-Berkeley, CA Met Div",1998,03,4.0
DV0641884000000,06,41884,"San Francisco-Redwood City-South San Francisco, CA Met Div",1998,03,3.2
DV0642034000000,06,42034,"San Rafael, CA Met Div",1998,03,2.5
MT1147900000000,11,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1998,03,3.3
DV2443524000000,24,43524,"Silver Spring-Frederick-Rockville, MD Met Div",1998,03,2.5
DV1147894000000,11,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",1998,03,3.5
MT1233100000000,12,33100,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1998,03,5.5
DV1222744000000,12,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Met Div",1998,03,5.0
DV1233124000000,12,33124,"Miami-Miami Beach-Kendall, FL Met Div",1998,03,5.7
DV1248424000000,12,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Met Div",1998,03,6.1
MT1716980000000,17,16980,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1998,03,4.7
DV1716974000000,17,16974,"Chicago-Naperville-Arlington Heights, IL Met Div",1998,03,4.8
DV1720994000000,17,20994,"Elgin, IL Met Div",1998,03,4.0
DV1823844000000,18,23844,"Gary, IN Met Div",1998,03,4.2
DV1729404000000,17,29404,"Lake County-Kenosha County, IL-WI Met Div",1998,03,3.3
MT2571650000000,25,71650,"Boston-Cambridge-Nashua, MA-NH Met NECTA",1998,03,3.1
DV2571654000000,25,71654,"Boston-Cambridge-Newton, MA NECTA Div",1998,03,2.8
DV2572104000000,25,72104,"Brockton-Bridgewater-Easton, MA NECTA Div",1998,03,3.9
DV2573104000000,25,73104,"Framingham, MA NECTA Div",1998,03,2.5
DV2573604000000,25,73604,"Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Div",1998,03,3.9
DV2574204000000,25,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Div",1998,03,5.5
DV2574804000000,25,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Div",1998,03,3.4
DV2574854000000,25,74854,"Lynn-Saugus-Marblehead, MA NECTA Div",1998,03,3.4
DV3375404000000,33,75404,"Nashua, NH-MA NECTA Div",1998,03,2.8
DV2576524000000,25,76524,"Peabody-Salem-Beverly, MA NECTA Div",1998,03,2.8
DV2578254000000,25,78254,"Taunton-Middleborough-Norton, MA NECTA Div",1998,03,4.0
MT2619820000000,26,19820,"Detroit-Warren-Dearborn, MI MSA",1998,03,3.8
DV2619804000000,26,19804,"Detroit-Dearborn-Livonia, MI Met Div",1998,03,4.7
DV2647664000000,26,47664,"Warren-Troy-Farmington Hills, MI Met Div",1998,03,3.3
MT3635620000000,36,35620,"New York-Newark-Jersey City, NY-NJ-PA MSA",1998,03,5.9
DV3620524000000,36,20524,"Dutchess County-Putnam County, NY Met Div",1998,03,3.2
DV3635004000000,36,35004,"Nassau County-Suffolk County, NY Met Div",1998,03,3.5
DV3635614000000,36,35614,"New York-Jersey City-White Plains, NY-NJ Met Div",1998,03,6.8
DV3435084000000,34,35084,"Newark, NJ-PA Met Div",1998,03,4.4
MT4237980000000,42,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1998,03,4.4
DV3415804000000,34,15804,"Camden, NJ Met Div",1998,03,4.6
DV4233874000000,42,33874,"Montgomery County-Bucks County-Chester County, PA Met Div",1998,03,3.3
DV4237964000000,42,37964,"Philadelphia, PA Met Div",1998,03,5.6
DV1048864000000,10,48864,"Wilmington, DE-MD-NJ Met Div",1998,03,4.4
MT4819100000000,48,19100,"Dallas-Fort Worth-Arlington, TX MSA",1998,03,3.3
DV4819124000000,48,19124,"Dallas-Plano-Irving, TX Met Div",1998,03,3.3
DV4823104000000,48,23104,"Fort Worth-Arlington, TX Met Div",1998,03,3.4
MT5342660000000,53,42660,"Seattle-Tacoma-Bellevue, WA MSA",1998,03,3.5
DV5342644000000,53,42644,"Seattle-Bellevue-Everett, WA Met Div",1998,03,3.2
DV5345104000000,53,45104,"Tacoma-Lakewood, WA Met Div",1998,03,4.3
MT0631080000000,06,31080,"Los Angeles-Long Beach-Anaheim, CA MSA",1998,04,5.6
DV0611244000000,06,11244,"Anaheim-Santa Ana-Irvine, CA Met Div",1998,04,2.9
DV0631084000000,06,31084,"Los Angeles-Long Beach-Glendale, CA Met Div",1998,04,6.5
MT0641860000000,06,41860,"San Francisco-Oakland-Hayward, CA MSA",1998,04,3.5
DV0636084000000,06,36084,"Oakland-Hayward-Berkeley, CA Met Div",1998,04,4.0
DV0641884000000,06,41884,"San Francisco-Redwood City-South San Francisco, CA Met Div",1998,04,3.1
DV0642034000000,06,42034,"San Rafael, CA Met Div",1998,04,2.4
MT1147900000000,11,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1998,04,3.2
DV2443524000000,24,43524,"Silver Spring-Frederick-Rockville, MD Met Div",1998,04,2.5
DV1147894000000,11,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",1998,04,3.4
MT1233100000000,12,33100,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1998,04,5.4
DV1222744000000,12,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Met Div",1998,04,4.9
DV1233124000000,12,33124,"Miami-Miami Beach-Kendall, FL Met Div",1998,04,5.7
DV1248424000000,12,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Met Div",1998,04,6.0
MT1716980000000,17,16980,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1998,04,4.0
DV1716974000000,17,16974,"Chicago-Naperville-Arlington Heights, IL Met Div",1998,04,4.6
DV1720994000000,17,20994,"Elgin, IL Met Div",1998,04,3.0
DV1823844000000,18,23844,"Gary, IN Met Div",1998,04,3.0
DV1729404000000,17,29404,"Lake County-Kenosha County, IL-WI Met Div",1998,04,2.7
MT2571650000000,25,71650,"Boston-Cambridge-Nashua, MA-NH Met NECTA",1998,04,2.9
DV2571654000000,25,71654,"Boston-Cambridge-Newton, MA NECTA Div",1998,04,2.8
DV2572104000000,25,72104,"Brockton-Bridgewater-Easton, MA NECTA Div",1998,04,3.8
DV2573104000000,25,73104,"Framingham, MA NECTA Div",1998,04,2.4
DV2573604000000,25,73604,"Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Div",1998,04,3.8
DV2574204000000,25,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Div",1998,04,5.5
DV2574804000000,25,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Div",1998,04,3.0
DV2574854000000,25,74854,"Lynn-Saugus-Marblehead, MA NECTA Div",1998,04,3.3
DV3375404000000,33,75404,"Nashua, NH-MA NECTA Div",1998,04,2.8
DV2576524000000,25,76524,"Peabody-Salem-Beverly, MA NECTA Div",1998,04,2.8
DV2578254000000,25,78254,"Taunton-Middleborough-Norton, MA NECTA Div",1998,04,3.9
MT2619820000000,26,19820,"Detroit-Warren-Dearborn, MI MSA",1998,04,3.8
DV2619804000000,26,19804,"Detroit-Dearborn-Livonia, MI Met Div",1998,04,4.6
DV2647664000000,26,47664,"Warren-Troy-Farmington Hills, MI Met Div",1998,04,2.7
MT3635620000000,36,35620,"New York-Newark-Jersey City, NY-NJ-PA MSA",1998,04,5.6
DV3620524000000,36,20524,"Dutchess County-Putnam County, NY Met Div",1998,04,3.2
DV3635004000000,36,35004,"Nassau County-Suffolk County, NY Met Div",1998,04,3.4
DV3635614000000,36,35614,"New York-Jersey City-White Plains, NY-NJ Met Div",1998,04,6.4
DV3435084000000,34,35084,"Newark, NJ-PA Met Div",1998,04,4.1
MT4237980000000,42,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1998,04,4.3
DV3415804000000,34,15804,"Camden, NJ Met Div",1998,04,4.3
DV4233874000000,42,33874,"Montgomery County-Bucks County-Chester County, PA Met Div",1998,04,3.3
DV4237964000000,42,37964,"Philadelphia, PA Met Div",1998,04,5.5
DV1048864000000,10,48864,"Wilmington, DE-MD-NJ Met Div",1998,04,4.3
MT4819100000000,48,19100,"Dallas-Fort Worth-Arlington, TX MSA",1998,04,3.3
DV4819124000000,48,19124,"Dallas-Plano-Irving, TX Met Div",1998,04,3.3
DV4823104000000,48,23104,"Fort Worth-Arlington, TX Met Div",1998,04,3.4
MT5342660000000,53,42660,"Seattle-Tacoma-Bellevue, WA MSA",1998,04,3.5
DV5342644000000,53,42644,"Seattle-Bellevue-Everett, WA Met Div",1998,04,3.2
DV5345104000000,53,45104,"Tacoma-Lakewood, WA Met Div",1998,04,4.2
MT0631080000000,06,31080,"Los Angeles-Long Beach-Anaheim, CA MSA",1998,05,5.6
DV0611244000000,06,11244,"Anaheim-Santa Ana-Irvine, CA Met Div",1998,05,2.9
DV0631084000000,06,31084,"Los Angeles-Long Beach-Glendale, CA Met Div",1998,05,6.6
MT0641860000000,06,41860,"San Francisco-Oakland-Hayward, CA MSA",1998,05,3.5
DV0636084000000,06,36084,"Oakland-Hayward-Berkeley, CA Met Div",1998,05,3.9
DV0641884000000,06,41884,"San Francisco-Redwood City-South San Francisco, CA Met Div",1998,05,3.1
DV0642034000000,06,42034,"San Rafael, CA Met Div",1998,05,2.4
MT1147900000000,11,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1998,05,3.1
DV2443524000000,24,43524,"Silver Spring-Frederick-Rockville, MD Met Div",1998,05,2.5
DV1147894000000,11,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",1998,05,3.3
MT1233100000000,12,33100,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1998,05,5.4
DV1222744000000,12,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Met Div",1998,05,4.8
DV1233124000000,12,33124,"Miami-Miami Beach-Kendall, FL Met Div",1998,05,5.6
DV1248424000000,12,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Met Div",1998,05,5.9
MT1716980000000,17,16980,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1998,05,4.2
DV1716974000000,17,16974,"Chicago-Naperville-Arlington Heights, IL Met Div",1998,05,4.6
DV1720994000000,17,20994,"Elgin, IL Met Div",1998,05,3.2
DV1823844000000,18,23844,"Gary, IN Met Div",1998,05,3.3
DV1729404000000,17,29404,"Lake County-Kenosha County, IL-WI Met Div",1998,05,3.0
MT2571650000000,25,71650,"Boston-Cambridge-Nashua, MA-NH Met NECTA",1998,05,2.9
DV2571654000000,25,71654,"Boston-Cambridge-Newton, MA NECTA Div",1998,05,2.7
DV2572104000000,25,72104,"Brockton-Bridgewater-Easton, MA NECTA Div",1998,05,3.7
DV2573104000000,25,73104,"Framingham, MA NECTA Div",1998,05,2.3
DV2573604000000,25,73604,"Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Div",1998,05,3.8
DV2574204000000,25,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Div",1998,05,5.6
DV2574804000000,25,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Div",1998,05,3.1
DV2574854000000,25,74854,"Lynn-Saugus-Marblehead, MA NECTA Div",1998,05,3.2
DV3375404000000,33,75404,"Nashua, NH-MA NECTA Div",1998,05,2.8
DV2576524000000,25,76524,"Peabody-Salem-Beverly, MA NECTA Div",1998,05,2.8
DV2578254000000,25,78254,"Taunton-Middleborough-Norton, MA NECTA Div",1998,05,3.7
MT2619820000000,26,19820,"Detroit-Warren-Dearborn, MI MSA",1998,05,3.8
DV2619804000000,26,19804,"Detroit-Dearborn-Livonia, MI Met Div",1998,05,4.6
DV2647664000000,26,47664,"Warren-Troy-Farmington Hills, MI Met Div",1998,05,3.0
MT3635620000000,36,35620,"New York-Newark-Jersey City, NY-NJ-PA MSA",1998,05,5.4
DV3620524000000,36,20524,"Dutchess County-Putnam County, NY Met Div",1998,05,3.2
DV3635004000000,36,35004,"Nassau County-Suffolk County, NY Met Div",1998,05,3.3
DV3635614000000,36,35614,"New York-Jersey City-White Plains, NY-NJ Met Div",1998,05,6.3
DV3435084000000,34,35084,"Newark, NJ-PA Met Div",1998,05,4.0
MT4237980000000,42,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1998,05,4.3
DV3415804000000,34,15804,"Camden, NJ Met Div",1998,05,4.1
DV4233874000000,42,33874,"Montgomery County-Bucks County-Chester County, PA Met Div",1998,05,3.2
DV4237964000000,42,37964,"Philadelphia, PA Met Div",1998,05,5.5
DV1048864000000,10,48864,"Wilmington, DE-MD-NJ Met Div",1998,05,4.4
MT4819100000000,48,19100,"Dallas-Fort Worth-Arlington, TX MSA",1998,05,3.3
DV4819124000000,48,19124,"Dallas-Plano-Irving, TX Met Div",1998,05,3.3
DV4823104000000,48,23104,"Fort Worth-Arlington, TX Met Div",1998,05,3.4
MT5342660000000,53,42660,"Seattle-Tacoma-Bellevue, WA MSA",1998,05,3.5
DV5342644000000,53,42644,"Seattle-Bellevue-Everett, WA Met Div",1998,05,3.3
DV5345104000000,53,45104,"Tacoma-Lakewood, WA Met Div",1998,05,4.2
MT0631080000000,06,31080,"Los Angeles-Long Beach-Anaheim, CA MSA",1998,06,5.7
DV0611244000000,06,11244,"Anaheim-Santa Ana-Irvine, CA Met Div",1998,06,2.9
DV0631084000000,06,31084,"Los Angeles-Long Beach-Glendale, CA Met Div",1998,06,6.6
MT0641860000000,06,41860,"San Francisco-Oakland-Hayward, CA MSA",1998,06,3.5
DV0636084000000,06,36084,"Oakland-Hayward-Berkeley, CA Met Div",1998,06,3.9
DV0641884000000,06,41884,"San Francisco-Redwood City-South San Francisco, CA Met Div",1998,06,3.0
DV0642034000000,06,42034,"San Rafael, CA Met Div",1998,06,2.3
MT1147900000000,11,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1998,06,3.1
DV2443524000000,24,43524,"Silver Spring-Frederick-Rockville, MD Met Div",1998,06,2.4
DV1147894000000,11,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",1998,06,3.3
MT1233100000000,12,33100,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1998,06,5.4
DV1222744000000,12,22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Met Div",1998,06,4.8
